Company code,Fiscal year,Document number,Debit cost center,Credit cost center,Debit profit center,Credit profit center,Debit account AP clearing,Credit account AP clearing,Debit account AR clearing,Credit account AR clearing,Debit account types,Credit account types,Debit accounts,Credit accounts,Debit GL account text combine,Credit GL account text combine,Debit GL account text,Credit GL account text,Debit GL account is bank,Credit GL account is bank,Debit P&L,Credit P&L,Debit customer name,Credit customer name,Debit supplier name,Credit supplier name,Debit asset,Debit asset description,Credit asset,Credit asset description,Debit supplier is customer,Debit supplier is customer name,Credit supplier is customer,Credit supplier is customer name,Debit customer is supplier,Debit customer is supplier name,Credit customer is supplier,Credit customer is supplier name,Debit GL account found in CSKB,Credit GL account found in CSKB,Company code description,Fiscal period,Document type,Document type description,Posting date,Document date,Input date,Transaction code,Transaction code text,Ref transaction,Local currency,User name,User name text,Entry type,Debit account type description,Credit account type description,Debit supplier,Credit supplier,Debit supplier group,Credit supplier group,Debit supplier group text,Credit supplier group text,Debit customer,Credit customer,Debit customer group,Credit customer group,Debit customer group description,Credit customer group description,Debit tango account,Credit tango account,Debit document amount,Debit amount (Custom),Credit document amount,Credit amount (Custom)
5385,2021,3600000129,0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,___,,___,,S_S_S_S,K,0000610010_0000140212_0000623000_0000610075,200100,0000610010 : T&E Entmt_0000140212 : TV Orig Prod-Ppd Inv_0000623000 : Materials & Supplies_0000610075 : T&E Taxi,0000200100 : AP Recon Trade Vndr,T&E Entmt_TV Orig Prod-Ppd Inv_Materials & Supplies_T&E Taxi,AP Recon Trade Vndr,___,,Y__Y_Y,,___,_,___,Coutts Credit Card - A Harries,|_|_|_|,___,|,,_,___,,,___,___,,,Y__Y_Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,23-12-20,23-12-20,4/1/2021,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts,Vendors,___,10182562,_,ZV01,_,External Vendors,___,,_,_,_,_,601800_108700_605100_601800,203000,1080.09,1443.1,-1080.09,-1443.1
5385,2021,3600000130,:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_____,,_____,,S_S_S_S_S_S,K,0000140212_0000636000_0000610075_0000624000_0000623000_0000639000,200100,0000140212 : TV Orig Prod-Ppd Inv_0000636000 : Books & Subscr_0000610075 : T&E Taxi_0000624000 : Photocopy Expn_0000623000 : Materials & Supplies_0000639000 : Refreshments,0000200100 : AP Recon Trade Vndr,TV Orig Prod-Ppd Inv_Books & Subscr_T&E Taxi_Photocopy Expn_Materials & Supplies_Refreshments,AP Recon Trade Vndr,_____,,_Y_Y_Y_Y_Y,,_____,_,_____,Coutts Credit Card - G Wilson,|_|_|_|_|_|,_____,|,,_,_____,,,_____,_____,,,_Y_Y_Y_Y_Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,23-12-20,23-12-20,4/1/2021,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,Vendors,_____,10182563,_,ZV01,_,External Vendors,_____,,_,_,_,_,108700_605700_601800_605200_605100_605900,203000,1267.99,1694.16,-1267.99,-1694.16
5385,2021,3600000131,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,__,,__,,S_S_S,K,0000600000_0000633000_0000140810,200100,0000600000 : Salaries And Wages_0000633000 : Prof Fee_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Salaries And Wages_Prof Fee_Input VAT - Paid,AP Recon Trade Vndr,__,,Y_Y_,,__,_,__,EDENRED LTD,|_|_|,__,|,,_,__,,,__,__,,,Y_Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,11/1/2021,10/12/2020,11/1/2021,FB60,Enter Incoming Invoices,BKPF,GBP,DBARLOW,,Manual,G/L accounts_G/L accounts_G/L accounts,Vendors,__,10173876,_,ZV01,_,External Vendors,__,,_,_,_,_,601000_605500_108875,203000,21.58,29.28,-21.58,-29.28
5385,2021,3600000132,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000624000_0000140810,200100,0000624000 : Photocopy Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Photocopy Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,DMC Business Machines,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,12/1/2021,31-12-20,12/1/2021,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182579,_,ZV01,_,External Vendors,_,,_,_,_,_,605200_108875,203000,134.41,181.7,-134.41,-181.7
5385,2021,3600000133,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,INACTIVE-ESPRESSO PLUS LTD T/A,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,12/1/2021,24-12-20,12/1/2021,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10167044,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,938.18,1268.24,-938.18,-1268.24
5385,2021,3600000134,0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,___,,___,,S_S_S_S,K,0000610075_0000140810_0000626000_0000140212,200100,0000610075 : T&E Taxi_0000140810 : Input VAT - Paid_0000626000 : Postage_0000140212 : TV Orig Prod-Ppd Inv,0000200100 : AP Recon Trade Vndr,T&E Taxi_Input VAT - Paid_Postage_TV Orig Prod-Ppd Inv,AP Recon Trade Vndr,___,,Y__Y_,,___,_,___,ADDISON LEE,|_|_|_|,___,|,,_,___,,,___,___,,,Y__Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,12/1/2021,31-12-20,12/1/2021,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts,Vendors,___,10112660,_,ZV01,_,External Vendors,___,,_,_,_,_,601800_108875_602900_108700,203000,901.61,1218.81,-901.61,-1218.81
5385,2021,3600000135,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,633000,210000,0000633000 : Prof Fee,0000210000 : AP Recon Emp Pmt,Prof Fee,AP Recon Emp Pmt,,,Y,,,_,,Grace Wilson,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,8/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,912417,_,ZEMP,_,Employee Payables (T&E),,,_,_,_,_,605500,204120,297.0,403.62,-297.0,-403.62
5385,2021,3600000136,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613010_0000140810,200100,0000613010 : Janitorial Cntrct_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Janitorial Cntrct_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,TOTAL SUPPORT SERVICES,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,15-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10143307,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,2444.05,3321.44,-2444.05,-3321.44
5385,2021,3600000137,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,BPR GROUP EUROPE LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,28-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10184016,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,21.12,28.7,-21.12,-28.7
5385,2021,3600000138,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Viridor Waste Management,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182653,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,244.76,332.63,-244.76,-332.63
5385,2021,3600000139,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000644000_0000140810,200100,0000644000 : Advertising_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Advertising_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Ian Johnson Publicity,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182598,_,ZV01,_,External Vendors,_,,_,_,_,_,606400_108875,203000,2400.0,3261.58,-2400.0,-3261.58
5385,2021,3600000140,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000629000_0000140810,200100,0000629000 : Legal Fee Corp_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Legal Fee Corp_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,MSP Chartered Secretaries,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182617,_,ZV01,_,External Vendors,_,,_,_,_,_,603200_108875,203000,648.0,880.63,-648.0,-880.63
5385,2021,3600000141,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000613000_0000140810,200100,0000613000 : M&R Bldg_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,M&R Bldg_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,VERTEX SERVICES GROUP LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,22-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10183888,_,ZV01,_,External Vendors,_,,_,_,_,_,602400_108875,203000,836.2,1136.39,-836.2,-1136.39
5385,2021,3600000142,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000629000_0000140810,200100,0000629000 : Legal Fee Corp_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Legal Fee Corp_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Deloitte LLP,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,5/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182576,_,ZV01,_,External Vendors,_,,_,_,_,_,603200_108875,203000,24000.0,32615.79,-24000.0,-32615.79
5385,2021,3600000143,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000633000_0000140810,200100,0000633000 : Prof Fee_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Prof Fee_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,The Small HR Company,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,2/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182647,_,ZV01,_,External Vendors,_,,_,_,_,_,605500_108875,203000,7200.0,9784.74,-7200.0,-9784.74
5385,2021,3600000144,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000640030_0000140810,200100,0000640030 : Offsite Storage_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Offsite Storage_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Iron Mountain Entertainment Service,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182601,_,ZV01,_,External Vendors,_,,_,_,_,_,606000_108875,203000,1234.92,1678.25,-1234.92,-1678.25
5385,2021,3600000145,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000640030_0000140810,200100,0000640030 : Offsite Storage_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Offsite Storage_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Iron Mountain Entertainment Service,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182601,_,ZV01,_,External Vendors,_,,_,_,_,_,606000_108875,203000,206.88,281.15,-206.88,-281.15
5385,2021,3600000146,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000640030_0000140810,200100,0000640030 : Offsite Storage_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Offsite Storage_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Iron Mountain Entertainment Service,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,31-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182601,_,ZV01,_,External Vendors,_,,_,_,_,_,606000_108875,203000,2369.9,3220.67,-2369.9,-3220.67
5385,2021,3600000147,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,633000,200100,0000633000 : Prof Fee,0000200100 : AP Recon Trade Vndr,Prof Fee,AP Recon Trade Vndr,,,Y,,,_,,Liz Warner,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,18-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182606,_,ZV01,_,External Vendors,,,_,_,_,_,605500,203000,7500.0,10192.43,-7500.0,-10192.43
5385,2021,3600000148,0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,633000,200100,0000633000 : Prof Fee,0000200100 : AP Recon Trade Vndr,Prof Fee,AP Recon Trade Vndr,,,Y,,,_,,Liz Warner,|,,|,,_,,,,,,,,Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,18-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,Vendors,,10182606,_,ZV01,_,External Vendors,,,_,_,_,_,605500,203000,7500.0,10192.43,-7500.0,-10192.43
5385,2021,3600000149,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000600000_0000602000,200100,0000600000 : Salaries And Wages_0000602000 : Pens Expn,0000200100 : AP Recon Trade Vndr,Salaries And Wages_Pens Expn,AP Recon Trade Vndr,_,,Y_Y,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_Y,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,25-11-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,601000_601500,203000,19860.93,26990.83,-19860.93,-26990.83
5385,2021,3600000150,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,400763,253105,0000400763 : Prodr Fee Earned,0000253105 : IC Pay-Settle,Prodr Fee Earned,IC Pay-Settle,,,Y,,,_,,Left Bank Pictures(TV)Ltd,|,,|,,_,,C538630527,Left Bank Pictures(TV)Ltd,,,,,,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,18-01-21,18-01-21,YFFI_INTUPDT,International IC Transaction-Update,BKPFF,GBP,DBARLOW,,Manual,G/L accounts,Vendors,,C538630527,_,ZCPR,_,Intercompany Vendors 2 step,,,_,_,_,_,401000,260000,108.91,148.01,-108.91,-148.01
5385,2021,3600000151,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,K,400763,253105,0000400763 : Prodr Fee Earned,0000253105 : IC Pay-Settle,Prodr Fee Earned,IC Pay-Settle,,,Y,,,_,,Left Bank Pictures(TV)Ltd,|,,|,,_,,C538630527,Left Bank Pictures(TV)Ltd,,,,,,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,18-01-21,18-01-21,YFFI_INTIC,International ICTransaction-Initiate,BKPFF,GBP,DBARLOW,,Manual,G/L accounts,Vendors,,C538630527,_,ZCPR,_,Intercompany Vendors 2 step,,,_,_,_,_,401000,260000,70.11,95.28,-70.11,-95.28
5385,2021,3600000152,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000629000_0000140810,200100,0000629000 : Legal Fee Corp_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Legal Fee Corp_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,Wiggin LLP,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,12/10/2020,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182657,_,ZV01,_,External Vendors,_,,_,_,_,_,603200_108875,203000,410.4,557.73,-410.4,-557.73
5385,2021,3600000153,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000634000_0000140810,200100,0000634000 : Recruitment Fees_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Recruitment Fees_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,CREATIVE ACCESS,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,15-12-20,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10184286,_,ZV01,_,External Vendors,_,,_,_,_,_,602000_108875,203000,264.0,358.77,-264.0,-358.77
5385,2021,3600000154,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,1/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,6600.26,8969.69,-6600.26,-8969.69
5385,2021,3600000155,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,1/10/2020,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,67.62,91.89,-67.62,-91.89
5385,2021,3600000156,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000620000_0000140810,200100,0000620000 : Telephone Telec Expn_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Telephone Telec Expn_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,11/10/2020,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,602800_108875,203000,839.08,1140.3,-839.08,-1140.3
5385,2021,3600000157,0000303402:OFFICE (CC5385)_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,K,0000601041_0000140810,200100,0000601041 : Medical Insrc Emp ND_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Medical Insrc Emp ND_Input VAT - Paid,AP Recon Trade Vndr,_,,Y_,,_,_,_,COLUMBIA PICTURES CORPORATION LTD,|_|,_,|,,_,_,,,_,_,,,Y_,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,3/1/2021,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts,Vendors,_,10182891,_,ZV01,_,External Vendors,_,,_,_,_,_,601600_108875,203000,208.68,283.59,-208.68,-283.59
5385,2021,3600000158,0000303402:OFFICE (CC5385)_:Not assigned_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,__,,__,,S_S_S,K,0000621000_0000140600_0000140810,200100,0000621000 : Insrc Expn_0000140600 : Ppd Prepaid Oth_0000140810 : Input VAT - Paid,0000200100 : AP Recon Trade Vndr,Insrc Expn_Ppd Prepaid Oth_Input VAT - Paid,AP Recon Trade Vndr,__,,Y__,,__,_,__,COLUMBIA PICTURES CORPORATION LTD,|_|_|,__,|,,_,__,,,__,__,,,Y__,,Left Bank Pictures Ltd,10,IF,Vendor Invoice-INTL,18-01-21,1/5/2020,18-01-21,FV60,Park Incoming Invoices,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts,Vendors,__,10182891,_,ZV01,_,External Vendors,__,,_,_,_,_,602300_108700_108875,203000,10611.3,14420.68,-10611.3,-14420.68
